created_at;text_clean;author_id;hashtags;mentions;emojis;urls;public_metrics;tweet_id;conversation_id;referenced_tweets;entities;day;time;text_raw
2021-12-01 14:39:57+00:00;Die Quellenlage, das zu der Annahme veranlasst, Sophie Scholl hätte Hitler erschossen, wenn sie gekonnt hätte, würde ich dann jetzt wirklich gerne mal sehen.;1381834524;;;;['https://t.co/YYT4riEvKw'];{'retweet_count': 38, 'reply_count': 12, 'like_count': 399, 'quote_count': 5};1466054467678261252;1466054467678261252;[<ReferencedTweet id=1466009510154326020 type=replied_to];{'urls': [{'start': 158, 'end': 181, 'url': 'https://t.co/YYT4riEvKw', 'expanded_url': 'https://twitter.com/CJahnz/status/1466054467678261252/photo/1', 'display_url': 'pic.twitter.com/YYT4riEvKw'}]};2021-12-01;14:39:57;Die Quellenlage, das zu der Annahme veranlasst, Sophie Scholl hätte Hitler erschossen, wenn sie gekonnt hätte, würde ich dann jetzt wirklich gerne mal sehen. https://t.co/YYT4riEvKw
2021-12-01 14:41:05+00:00;"Kannte ihn nicht. Und im ersten Video ""präsentiert"" er eine Guillotine mit der angeblich Sophie Scholl getötet wurde, um zu veranschaulichen wie es Impfrenitenten geht, die nicht in einen Club rein kommen.";709415928409231360;;['@BenFX'];['🤮🤮🤮'];;{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1466054753809534981;1465990311264587782;[<ReferencedTweet id=1466009510154326020 type=replied_to];{'mentions': [{'start': 0, 'end': 7, 'username': 'BenFX_', 'id': '931573372059824128'}]};2021-12-01;14:41:05;"@BenFX_ Kannte ihn nicht. Und im ersten Video ""präsentiert"" er eine Guillotine mit der angeblich Sophie Scholl getötet wurde, um zu veranschaulichen wie es Impfrenitenten geht, die nicht in einen Club rein kommen.  🤮🤮🤮"
2021-12-01 05:55:48+00:00;Ich war lange genug geduldig mit diesen Gestalten, die sich von Anfang an unsolidarisch und egoistisch verhalten haben und jetzt von Geimpften Solidarität einfordern, die in ihrer Deppenloge über unsere Demokratie und unsere Freiheit spotten, die das Andenken an Sophie Scholl in;809806959796948992;;;;;{'retweet_count': 4, 'reply_count': 2, 'like_count': 34, 'quote_count': 0};1465922560655306755;1465922560655306755;[<ReferencedTweet id=1465922560655306755 type=retweeted];{'mentions': [{'start': 3, 'end': 16, 'username': 'aelurotheist', 'id': '809806959796948992'}]};2021-12-01;05:55:48;Ich war lange genug geduldig mit diesen Gestalten, die sich von Anfang an unsolidarisch und egoistisch verhalten haben und jetzt von Geimpften Solidarität einfordern, die in ihrer Deppenloge über unsere Demokratie und unsere Freiheit spotten, die das Andenken an Sophie Scholl in
2021-12-01 05:59:11+00:00;Wenn der Verstand nur zum Pinkeln reicht, kommt so eine Hetze dabei raus… Sophie Scholl würde sich im Grabe umdrehen, für solche Menschen gekämpft zu haben….;1433324322035322882;;['@Susanne99999', '@TBreitschneider'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1465923411008540677;1464591038283235329;[<ReferencedTweet id=1464591038283235329 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'Susanne99999', 'id': '1323897390198390785'}, {'start': 14, 'end': 30, 'username': 'TBreitschneider', 'id': '1102928046049423360'}]};2021-12-01;05:59:11;@Susanne99999 @TBreitschneider Wenn der Verstand nur zum Pinkeln reicht, kommt so eine Hetze dabei raus… Sophie Scholl würde sich im Grabe umdrehen, für solche Menschen gekämpft zu haben….
2021-12-01 07:01:50+00:00;Wie? Isolde, Widerstand funktioniert nur, wenn sich ein Volk über Werte und Moral bewusst wird! Deutschland und sehr viele andere Ländern haben das Bewusstsein verloren, was nun zur Bewusstlosigkeit führt. Der Blick auf Hans und Sophie Scholl ist hilfreich! Gruss ...;1398631096410062854;;['@isikat2', '@SHomburg', '@RenaadeS'];['💥🤝💥'];;{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 0};1465939178827526146;1465758418111799310;[<ReferencedTweet id=1465802707931959300 type=replied_to];{'mentions': [{'start': 0, 'end': 8, 'username': 'isikat2', 'id': '886338563062812674'}, {'start': 9, 'end': 18, 'username': 'SHomburg', 'id': '1257898714917715969'}, {'start': 19, 'end': 28, 'username': 'RenaadeS', 'id': '2707663853'}]};2021-12-01;07:01:50;"@isikat2 @SHomburg @RenaadeS Wie?

Isolde,

Widerstand funktioniert nur, wenn sich ein Volk über Werte und Moral bewusst wird!

Deutschland und sehr viele andere Ländern haben das Bewusstsein verloren,

was nun zur Bewusstlosigkeit führt.

Der Blick auf Hans und Sophie Scholl ist hilfreich!

Gruss💥🤝💥
..."
2021-12-01 07:26:37+00:00;"2/ Jetzt im Ernst: die gesellschaftl. Spaltung wird von der Gemeinschaft der Querdenker, Schwurbler und Solidaritaetsverweigerer so weiter getrieben. Und nach der Jana-aus-Kassel Art (""Ich fühle mich wie Sophie Scholl"") wird dies so umgedeutet, dass die anderen spalten.";19763233;['#Querdenker', '#Schwurbler', '#Solidaritaetsverweigerer'];['@Tagesspiegel', '@glrberlin'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1465945413643649025;1465766309912788997;[<ReferencedTweet id=1465766309912788997 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'Tagesspiegel', 'id': '22926365'}, {'start': 14, 'end': 25, 'username': 'glr_berlin', 'id': '2231380196'}], 'hashtags': [{'start': 103, 'end': 114, 'tag': 'Querdenker'}, {'start': 116, 'end': 127, 'tag': 'Schwurbler'}, {'start': 132, 'end': 157, 'tag': 'Solidaritaetsverweigerer'}]};2021-12-01;07:26:37;"@Tagesspiegel @glr_berlin 2/ Jetzt im Ernst: die gesellschaftl. Spaltung wird von der Gemeinschaft der #Querdenker, #Schwurbler und #Solidaritaetsverweigerer so weiter getrieben. Und nach der Jana-aus-Kassel Art (""Ich fühle mich wie Sophie Scholl"") wird dies so umgedeutet, dass die anderen spalten."
2021-12-01 07:57:29+00:00;"""Der Volksgerichtshof hat nun die Sicherheit gegeben, dass der Gesetzgeber... Sophie Scholl hinrichten darf."" NiemehrFDP FDP Lindner";1041038433064562688;['#NiemehrFDP', '#FDP', '#Lindner'];['@clindner'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1465953182006366214;1465685227913695235;[<ReferencedTweet id=1465685227913695235 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'c_lindner', 'id': '122104353'}], 'hashtags': [{'start': 121, 'end': 132, 'tag': 'NiemehrFDP'}, {'start': 133, 'end': 137, 'tag': 'FDP'}, {'start': 138, 'end': 146, 'tag': 'Lindner'}]};2021-12-01;07:57:29;"@c_lindner ""Der Volksgerichtshof hat nun die Sicherheit gegeben, dass der Gesetzgeber... Sophie Scholl hinrichten darf."" #NiemehrFDP #FDP #Lindner"
2021-12-01 08:02:44+00:00;Es gibt gute Beratung, Opfersyndrome zu überwinden. Übrigens - miese Sache, Sophie Scholl für den Querdenkerkram einzuspannen.;1296552990908784640;;['@LeviGoldberg9', '@marcfriedrich7', '@NZZ'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1465954505900630017;1465943068029468674;[<ReferencedTweet id=1465948123684130826 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'LeviGoldberg9', 'id': '1459073081998254080'}, {'start': 15, 'end': 30, 'username': 'marcfriedrich7', 'id': '1027290944524247045'}, {'start': 31, 'end': 35, 'username': 'NZZ', 'id': '14273050'}]};2021-12-01;08:02:44;@LeviGoldberg9 @marcfriedrich7 @NZZ Es gibt gute Beratung, Opfersyndrome zu überwinden. Übrigens - miese Sache, Sophie Scholl für den Querdenkerkram einzuspannen.
2021-12-01 08:50:49+00:00;aber was soll man von jemand erwarten der Tweets teilt mit Sophie Scholl Bilder;713424845271379968;;['@ChristophDahmen', '@quaerens25', '@TimRoehn', '@welt'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0};1465966605289111554;1465587542816927753;[<ReferencedTweet id=1465964635904004099 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'ChristophDahmen', 'id': '1386348143244193800'}, {'start': 17, 'end': 28, 'username': 'quaerens25', 'id': '1337470898178240518'}, {'start': 29, 'end': 39, 'username': 'Tim_Roehn', 'id': '19802110'}, {'start': 40, 'end': 45, 'username': 'welt', 'id': '8720562'}]};2021-12-01;08:50:49;@ChristophDahmen @quaerens25 @Tim_Roehn @welt aber was soll man von jemand erwarten der Tweets teilt mit Sophie Scholl Bilder
2021-12-01 16:55:53+00:00;"Liked on YouTube: Sophie Scholl &amp; die Weiße Rose: die 5 letzten Tage";1394320674;;;;['https://t.co/hIRZpVziQz'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1466088673460592644;1466088673460592644;[<ReferencedTweet id=765269615249195008 type=retweeted];{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/hIRZpVziQz', 'expanded_url': 'https://www.youtube.com/watch?v=ram6HLr-aWI', 'display_url': 'youtube.com/watch?v=ram6HL…'}]};2021-12-01;16:55:53;"Liked on YouTube: Sophie Scholl &amp; die Weiße Rose: die 5 letzten Tage https://t.co/hIRZpVziQz"
2021-12-01 17:08:42+00:00;Größere Freiheitskämpfer als die Weiße Rose;1076380920322711553;;['@LordTom19'];['😤'];;{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0};1466091902252556303;1466089840462684162;[<ReferencedTweet id=1466091144706768901 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'LordTom19', 'id': '4320822856'}]};2021-12-01;17:08:42;@LordTom19 Größere Freiheitskämpfer als die Weiße Rose 😤
2021-12-01 17:10:27+00:00;Atlas Obscura: DenkStätte Weiße Rose (White Rose Memorial Exhibition) in Munich, Germany;46726590;;;;['https://t.co/o1dXrGP3oD'];{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1466092340779573251;1466092340779573251;[<ReferencedTweet id=1466054467678261252 type=retweeted];{'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/o1dXrGP3oD', 'expanded_url': 'https://www.atlasobscura.com/places/white-rose-memorial-exhibition', 'display_url': 'atlasobscura.com/places/white-r…'}]};2021-12-01;17:10:27;Atlas Obscura: DenkStätte Weiße Rose (White Rose Memorial Exhibition) in Munich, Germany https://t.co/o1dXrGP3oD
2021-12-01 17:16:33+00:00;Geschichtsträchtige Ort, diese LMU Am 18. Februar 1943 wurden Sophie und Hans Scholl bei einer Flugblattaktion im Lichthof des LMU-Hauptgebäudes beobachtet und verhaftet.;981088387;['#LMU'];;['⬇️'];['https://t.co/ajpfo2IgXJ'];{'retweet_count': 8, 'reply_count': 7, 'like_count': 20, 'quote_count': 1};1466093875345469449;1466093875345469449;[<ReferencedTweet id=1466076282484047874 type=quoted];{'hashtags': [{'start': 31, 'end': 35, 'tag': 'LMU'}], 'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/ajpfo2IgXJ', 'expanded_url': 'https://twitter.com/LMU_Uniklinikum/status/1466076282484047874', 'display_url': 'twitter.com/LMU_Unikliniku…'}]};2021-12-01;17:16:33;"Geschichtsträchtige Ort, diese #LMU ⬇️
Am 18. Februar 1943 wurden Sophie und Hans Scholl bei einer Flugblattaktion im Lichthof des LMU-Hauptgebäudes beobachtet und verhaftet. https://t.co/ajpfo2IgXJ"
2021-12-01 17:24:46+00:00;wie weit ist es eigentlich von der LMU am Geschwister-Scholl-Platz. bis zur JVA München in der Stadelheimer Str. an der Sophie Scholl am 23.Feb 1943 ihr Leben ließ... wohl keine 5km... eine größere Schande für die LMU kann ich mir nicht mehr vorstellen... Widerstand verpflichtet;1495918417;;['@AlexWallasch'];;;{'retweet_count': 8, 'reply_count': 1, 'like_count': 77, 'quote_count': 0};1466095942751473677;1466085480492109827;[<ReferencedTweet id=1466085480492109827 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'AlexWallasch', 'id': '1332751359632879624'}]};2021-12-01;17:24:46;@AlexWallasch wie weit ist es eigentlich von der LMU am Geschwister-Scholl-Platz. bis zur JVA München in der Stadelheimer Str. an der Sophie Scholl am 23.Feb 1943 ihr Leben ließ...  wohl keine 5km... eine größere Schande für die LMU kann ich mir nicht mehr vorstellen... Widerstand verpflichtet
2021-12-01 17:28:53+00:00;"Dort wird sicher bald ein Räumkommando kommen und alles entfernen ! Zumindest gab es die Möglichkeit… Sophie &amp; Hans Scholl u.a. Mitglieder d. „Weißen Rose“ hatten es da wesentlich schwerer ihre Flugblätter zu verteilen Letztlich bezahlten sie leider mit ihrem Leben";1397594340625731584;;['@EdiRebell'];['😉', '😥'];;{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0};1466096980761976833;1466038302923014144;[<ReferencedTweet id=1466038302923014144 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'EdiRebell', 'id': '1426912869795483651'}]};2021-12-01;17:28:53;"@EdiRebell Dort wird sicher bald ein Räumkommando kommen und alles entfernen ! Zumindest gab es die Möglichkeit… Sophie &amp; Hans Scholl u.a. Mitglieder d. „Weißen Rose“ hatten es da wesentlich schwerer ihre Flugblätter zu verteilen 😉 Letztlich bezahlten sie leider mit ihrem Leben 😥"
2021-12-01 16:55:52+00:00;Liked on YouTube: Sophie Scholl – so kämpfte sie gegen das NS-Regime;1394320674;;;;['https://t.co/If196GMCD4'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1466088669450850307;1466088669450850307;[<ReferencedTweet id=765269615249195008 type=retweeted];{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/If196GMCD4', 'expanded_url': 'https://www.youtube.com/watch?v=qtkDniqQGgA', 'display_url': 'youtube.com/watch?v=qtkDni…'}]};2021-12-01;16:55:52;Liked on YouTube: Sophie Scholl – so kämpfte sie gegen das NS-Regime https://t.co/If196GMCD4
2021-12-01 14:53:46+00:00;Es gibt zumindest diesen schönen Text auf , auch wenn mir die dort formulierte Kritik noch zu zaghaft und zu formbezogen ist.;909154580088393728;;['@ellebil', '@uebermedien'];;['https://t.co/Z1h16wPqrP'];{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0};1466057945570025480;1466053911475851272;[<ReferencedTweet id=1466056250546958344 type=replied_to];{'mentions': [{'start': 0, 'end': 8, 'username': 'ellebil', 'id': '16282076'}, {'start': 51, 'end': 63, 'username': 'uebermedien', 'id': '4234275455'}], 'urls': [{'start': 147, 'end': 170, 'url': 'https://t.co/Z1h16wPqrP', 'expanded_url': 'https://uebermedien.de/64502/wenn-eine-naiv-imaginierte-sophie-scholl-ueber-die-judenverfolgung-redet/', 'display_url': 'uebermedien.de/64502/wenn-ein…'}]};2021-12-01;14:53:46;@ellebil Es gibt zumindest diesen schönen Text auf @uebermedien, auch wenn mir die dort formulierte Kritik noch zu zaghaft und zu formbezogen ist. https://t.co/Z1h16wPqrP
2021-12-01 15:06:03+00:00;Weiterhin der Meinung, eine ausgedachte Widerstandskämpferin wäre besser gewesen, da hätte man nur eben nicht den 100. Geburtstag von Sophie Scholl mitnehmen können.;1381834524;;;;;{'retweet_count': 1, 'reply_count': 1, 'like_count': 105, 'quote_count': 0};1466061035249364994;1466054467678261252;[<ReferencedTweet id=1466054467678261252 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'HB_Demoticker', 'id': '3652730961'}]};2021-12-01;15:06:03;Weiterhin der Meinung, eine ausgedachte Widerstandskämpferin wäre besser gewesen, da hätte man nur eben nicht den 100. Geburtstag von Sophie Scholl mitnehmen können.
2021-12-01 14:45:14+00:00;Das Projekt führt dazu, dass ich eine Abneigung gegen die reale weiße Rose Gruppe entwickele, nicht optimal. (Ich weiß, man sollte die Gruppe nicht über glorifizieren, aber meine Herren werden hier die Motive verdummt).;92383745;;['@ellebil'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0};1466055795691298820;1466053911475851272;[<ReferencedTweet id=1466053911475851272 type=replied_to];{'mentions': [{'start': 0, 'end': 8, 'username': 'ellebil', 'id': '16282076'}]};2021-12-01;14:45:14;"@ellebil Das Projekt führt dazu, dass ich eine Abneigung gegen die reale weiße Rose Gruppe entwickele, nicht optimal. 

(Ich weiß, man sollte die Gruppe nicht über glorifizieren, aber meine Herren werden hier die Motive verdummt)."
2021-12-01 15:17:11+00:00;Statt mit Sophie Scholl, vergleichen sie sich jetzt mit Martin Luther, oder was?;1288151685135818753;;['@HBDemoticker'];['🙈'];;{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0};1466063837493407746;1466020336407924739;[<ReferencedTweet id=1466020336407924739 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'HB_Demoticker', 'id': '3652730961'}]};2021-12-01;15:17:11;@HB_Demoticker Statt mit Sophie Scholl, vergleichen sie sich jetzt mit Martin Luther, oder was? 🙈
2021-12-01 15:44:23+00:00;Es gibt einen Brief von Susanne Hirzel an Ricarda Huch von 1946, in dem sie von einer solchen Aussage von Sophie Scholl berichtet. Allerdings natürlich nicht Insta-Öffentlichkeit sondern im vertraulichen Gespräch.;3400174720;;['@ellebil'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1466070682605920260;1466053911475851272;[<ReferencedTweet id=1466053911475851272 type=replied_to];{'mentions': [{'start': 0, 'end': 8, 'username': 'ellebil', 'id': '16282076'}]};2021-12-01;15:44:23;@ellebil Es gibt einen Brief von Susanne Hirzel an Ricarda Huch von 1946, in dem sie von einer solchen Aussage von Sophie Scholl berichtet. Allerdings natürlich nicht Insta-Öffentlichkeit sondern im vertraulichen Gespräch.
2021-12-01 15:45:21+00:00;(vor einiger Zeit irgendwo gelesen, jetzt schnell das hier ergoogelt:;3400174720;;['@ellebil'];;['https://t.co/SgZSWv0RTQ)'];{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0};1466070927066767361;1466053911475851272;[<ReferencedTweet id=1466070682605920260 type=replied_to];{'mentions': [{'start': 0, 'end': 8, 'username': 'ellebil', 'id': '16282076'}], 'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/SgZSWv0RTQ', 'expanded_url': 'https://www.welt.de/geschichte/article221558950/Weisse-Rose-Sophie-Scholl-wollte-Hitler-erschiessen.html', 'display_url': 'welt.de/geschichte/art…'}]};2021-12-01;15:45:21;@ellebil (vor einiger Zeit irgendwo gelesen, jetzt schnell das hier ergoogelt: https://t.co/SgZSWv0RTQ)
2021-12-01 16:15:58+00:00;Zwischen Sachlicher Kritik und Sophie Scholl Bilder Teilen gibt es halt unterschiede;713424845271379968;;['@MrProcess', '@ChristophDahmen', '@quaerens25', '@TimRoehn', '@welt'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1466078630682013696;1465587542816927753;[<ReferencedTweet id=1466076065353375749 type=replied_to];{'mentions': [{'start': 0, 'end': 10, 'username': 'MrProcess', 'id': '75922157'}, {'start': 11, 'end': 27, 'username': 'ChristophDahmen', 'id': '1386348143244193800'}, {'start': 28, 'end': 39, 'username': 'quaerens25', 'id': '1337470898178240518'}, {'start': 40, 'end': 50, 'username': 'Tim_Roehn', 'id': '19802110'}, {'start': 51, 'end': 56, 'username': 'welt', 'id': '8720562'}]};2021-12-01;16:15:58;@MrProcess @ChristophDahmen @quaerens25 @Tim_Roehn @welt Zwischen Sachlicher Kritik und Sophie Scholl Bilder Teilen gibt es halt unterschiede
2021-12-01 15:12:31+00:00;Quellenlage halbwegs gefunden. Es steht anscheinend in Maren Gottschalks Biographie und zwar hat eine Frau sich erinnert, sie habe sich mit Sophie Scholl darüber mit diesen Worten unterhalten.;1381834524;;;;;{'retweet_count': 0, 'reply_count': 2, 'like_count': 75, 'quote_count': 0};1466062663247663111;1466054467678261252;[<ReferencedTweet id=1466061035249364994 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'HB_Demoticker', 'id': '3652730961'}]};2021-12-01;15:12:31;Quellenlage halbwegs gefunden. Es steht anscheinend in Maren Gottschalks Biographie und zwar hat eine Frau sich erinnert, sie habe sich mit Sophie Scholl darüber mit diesen Worten unterhalten.
